DistanceFromCompany,HiringDecision,,,,
17.947238767422434,0,,,,
40.78301153,0,,,,
4.874148689619295,0,,,,
15.11569171053601,0,,,,
30.264841416715566,0,,,,
13.820651384947091,0,,,,
47.69889870722596,0,,,,
7.5529315402145185,1,,,,
40.86971789538893,0,,,,
26.397434595320412,0,,,,
38.51653879,0,,,,
16.535766415572372,0,,,,
26.72448011560194,0,,,,
43.841767486158815,1,,,,
24.34390495615522,1,,,,
18.985993095513482,0,,,,
27.807769312636804,0,,,,
36.868137651818344,1,,,,
23.178167274925137,0,,,,
47.94384875711365,0,,,,
15.747291202117102,0,,,,
24.77318030845602,1,,,,
38.846382967072074,1,,,,
35.45605452478791,0,,,,
44.18205262085781,0,,,,
50.84045903405544,0,,,,
22.34291643975448,0,,,,
6.557543989165592,1,,,,
2.520794040398399,1,,,,
37.343845306988584,0,,,,
44.70068356543578,0,,,,
12.035629297220934,0,,,,
8.922401859495299,0,,,,
4.110254576284549,1,,,,
42.13514608586032,0,,,,
16.569096994629216,0,,,,
21.084844637988823,0,,,,
26.137509580480614,0,,,,
42.97266171047754,0,,,,
33.54166107807425,0,,,,
31.753231492890563,0,,,,
9.783604997795535,1,,,,
26.659494585491487,1,,,,
36.76905085893276,1,,,,
49.66304415152459,1,,,,
11.070315460667612,0,,,,
1.4771676533613323,0,,,,
4.765071679923487,1,,,,
19.79262325909896,0,,,,
42.02723238729936,0,,,,
1.3571040884122523,0,,,,
23.836529644292014,0,,,,
17.461530767069725,1,,,,
3.624085504986379,0,,,,
23.511814333630863,0,,,,
13.737435366835943,0,,,,
18.59424171735032,0,,,,
36.28076523921465,0,,,,
27.077549195548354,0,,,,
7.232371449640667,0,,,,
49.07072702118195,0,,,,
32.79553828548692,1,,,,
39.29342128312658,1,,,,
4.960657500418541,0,,,,
3.3529189730009445,0,,,,
1.9724025184040586,1,,,,
10.439701388672223,0,,,,
21.720419885924755,0,,,,
47.79130667014114,0,,,,
23.852982963288817,0,,,,
15.51275526862647,0,,,,
29.096762675983168,0,,,,
6.596728906739462,0,,,,
31.47529455024916,0,,,,
29.421597716525167,0,,,,
40.59965167028548,0,,,,
50.33438058,0,,,,
13.543673585805525,0,,,,
26.48282254018803,0,,,,
46.44327031595018,0,,,,
40.25949422114206,0,,,,
25.37031515504038,0,,,,
48.26858248073889,0,,,,
3.861834675840469,0,,,,
47.54993099,0,,,,
3.5253696191403274,1,,,,
28.365237205734218,0,,,,
45.52204740005429,1,,,,
14.13604717806514,0,,,,
24.612424947257928,1,,,,
17.21644395684833,0,,,,
48.60719585381757,0,,,,
42.18227973765454,0,,,,
36.45007556631898,0,,,,
30.381349330755434,1,,,,
42.029589466207405,0,,,,
20.613352076177353,0,,,,
23.377592755303095,0,,,,
37.500086054043074,0,,,,
18.88773816468571,0,,,,
4.195047102418691,0,,,,
4.716730444303574,0,,,,
6.768140065285193,0,,,,
44.48406616718314,0,,,,
24.611321287810217,1,,,,
36.64411846723682,0,,,,
20.645466780244664,0,,,,
13.935547370781725,0,,,,
18.359608378110597,0,,,,
40.70911726585918,1,,,,
32.26080625157191,1,,,,
47.881989,0,,,,
34.985238928841696,0,,,,
29.50908159,0,,,,
31.509800449291724,1,,,,
48.11857197342073,0,,,,
40.41004649,0,,,,
2.202061868321891,0,,,,
27.70698480678486,0,,,,
35.41692057732824,0,,,,
38.434923921957754,1,,,,
11.657105965696834,0,,,,
44.35886772256761,0,,,,
48.79215735875819,0,,,,
12.835765292243488,0,,,,
45.13077287586229,0,,,,
5.848938126,1,,,,
3.7853418057622594,1,,,,
7.461190005137468,1,,,,
3.887053973,0,,,,
43.25061186,0,,,,
3.9525072229135976,0,,,,
14.583209568182774,1,,,,
6.187817176792819,1,,,,
15.771101815688247,0,,,,
5.527973380046024,1,,,,
34.40016254,0,,,,
7.6663408171287575,0,,,,
43.59229629194439,0,,,,
41.85955253633205,1,,,,
1.683084273530471,1,,,,
45.78631777575573,0,,,,
2.4472158371683532,1,,,,
12.98228924787783,0,,,,
2.619456888799753,1,,,,
17.792174351965798,1,,,,
26.69332628566358,0,,,,
40.832243450756906,0,,,,
17.89907752349181,0,,,,
36.27450123365583,0,,,,
10.375222855949017,0,,,,
38.52992283720632,0,,,,
12.799830295461877,0,,,,
8.177237797188397,0,,,,
10.270442518702716,1,,,,
10.10315644409277,1,,,,
26.643143968849557,0,,,,
43.23987906,0,,,,
4.9802538496252815,1,,,,
36.34781592467113,0,,,,
33.717322982642884,1,,,,
44.62599759146812,0,,,,
13.207378025345362,0,,,,
23.505492934251482,0,,,,
47.29136872217587,1,,,,
33.99967250676586,1,,,,
20.438420643079844,0,,,,
7.570619142763423,0,,,,
14.124250395029552,0,,,,
30.060773874469163,1,,,,
36.90839737802568,0,,,,
7.221094342594674,0,,,,
30.979863,0,,,,
28.51756394193755,0,,,,
26.69777233,0,,,,
35.506155884100394,1,,,,
42.87247975417309,1,,,,
17.149484158843418,0,,,,
45.45060950554797,0,,,,
9.031680630927534,0,,,,
9.651193487558217,1,,,,
14.338603181196195,0,,,,
6.976543477353891,0,,,,
12.515961234143878,0,,,,
6.320588145,0,,,,
42.08762084926952,0,,,,
7.948449594,1,,,,
38.36487787799284,0,,,,
3.395693395666687,0,,,,
48.42601637569576,0,,,,
36.55800437638831,1,,,,
1.3398274293055892,0,,,,
39.19282501,0,,,,
26.704096038309267,0,,,,
39.96825851675599,0,,,,
27.124840444529422,0,,,,
33.051242881767735,0,,,,
40.316582769752024,0,,,,
21.255402729392834,0,,,,
1.1354074910226044,0,,,,
43.497324797259424,1,,,,
20.04451813123313,1,,,,
25.802136300829154,1,,,,
1.3883321076984358,0,,,,
25.60460052,0,,,,
50.324370078586476,1,,,,
14.913383040938482,0,,,,
20.770913512118902,0,,,,
35.35949982343383,0,,,,
41.73968337618293,0,,,,
21.869581200305014,0,,,,
16.483443520064625,1,,,,
47.89128999925335,0,,,,
34.85724833358346,1,,,,
6.951065224657054,1,,,,
4.446393906732431,0,,,,
25.177492539518454,0,,,,
12.004503302363622,1,,,,
13.699237668812675,0,,,,
44.884608941392415,0,,,,
5.4783012158155335,0,,,,
36.768205761444484,1,,,,
14.557112669029403,1,,,,
39.016411070206885,1,,,,
37.12056922317723,1,,,,
1.3695950722146513,0,,,,
26.456770646079956,1,,,,
7.965974118902318,0,,,,
44.31135152893384,0,,,,
44.57929414312033,1,,,,
21.91729037,0,,,,
23.219780922554026,0,,,,
16.164146970226355,1,,,,
36.83031494800155,1,,,,
18.933068151322956,1,,,,
14.389623726131688,0,,,,
22.61155297522541,0,,,,
5.574375919372936,1,,,,
38.33016023221019,0,,,,
1.629820063589348,0,,,,
33.22425308,0,,,,
10.14322633774362,1,,,,
12.620202310720657,0,,,,
32.781599932001996,1,,,,
50.64717328914536,0,,,,
39.88587445362754,0,,,,
12.29198161,0,,,,
9.801237752,0,,,,
44.311643513383515,0,,,,
23.209197396075215,0,,,,
7.8526401414077736,0,,,,
44.11057117,1,,,,
41.80461764571307,0,,,,
50.19531819485818,1,,,,
46.48718434,0,,,,
43.589516933027085,0,,,,
3.6287198905501574,1,,,,
6.220768474905901,1,,,,
29.44915971520614,0,,,,
27.573962314091045,0,,,,
23.898160724476774,0,,,,
20.83946627072921,1,,,,
22.560524243216445,0,,,,
29.46489670673976,0,,,,
1.1038258800040603,0,,,,
14.03543870664261,0,,,,
26.913986034435553,0,,,,
37.11080493368231,0,,,,
9.707834619769816,0,,,,
28.344058689371646,0,,,,
36.72298419428909,0,,,,
23.231382895695234,0,,,,
2.3540566835025523,0,,,,
23.463407923281835,0,,,,
15.822244387207656,1,,,,
47.48248038506642,0,,,,
7.230669283916368,0,,,,
33.62379777536161,0,,,,
3.6359883167250575,0,,,,
23.308521890634825,0,,,,
28.69897436100403,1,,,,
15.897746565843272,0,,,,
23.75378177601922,0,,,,
9.177689726509369,1,,,,
16.206192473401806,1,,,,
32.055316245510156,0,,,,
16.090002793057756,0,,,,
45.98715392044358,0,,,,
32.420347882049484,0,,,,
22.932450921799223,0,,,,
2.9378467777091233,0,,,,
25.977416760233563,1,,,,
39.23881210625446,0,,,,
14.277879900620682,1,,,,
41.33867848243837,1,,,,
13.590338302544074,0,,,,
42.18731939754002,0,,,,
5.263417081,0,,,,
44.309185443451476,1,,,,
25.959322546666524,0,,,,
15.82687948,0,,,,
14.255662520757438,1,,,,
22.600527946518135,0,,,,
50.95247490518225,1,,,,
12.016369671879128,0,,,,
6.160832443949981,1,,,,
30.251758435933095,0,,,,
25.427123322012857,0,,,,
27.209813553165368,1,,,,
34.346770877860855,0,,,,
14.357203493532467,0,,,,
46.53324976919442,0,,,,
22.783603306114518,0,,,,
7.454309757123089,1,,,,
38.114937836697216,1,,,,
33.155217630892516,1,,,,
16.787170124201854,1,,,,
32.075936201702426,0,,,,
11.993097818448843,1,,,,
23.241967967026476,0,,,,
45.97062610836626,0,,,,
7.676711658037471,0,,,,
20.3348225,0,,,,
42.057121236017366,1,,,,
49.474544970308905,0,,,,
23.696306821089795,0,,,,
26.349981007167372,0,,,,
29.608598089188487,0,,,,
47.61740708168554,1,,,,
43.91033954885149,0,,,,
9.530056231082217,0,,,,
22.83789089235375,0,,,,
24.200021409821314,1,,,,
40.454805582437835,0,,,,
31.144644130271764,1,,,,
33.71102310145065,0,,,,
50.90999538328088,0,,,,
4.7480021735006535,0,,,,
12.15049117668665,1,,,,
21.39479686857734,0,,,,
18.38912015244436,0,,,,
2.082278067349179,0,,,,
5.588880323558792,1,,,,
35.04766457017881,0,,,,
44.96622316812803,0,,,,
26.71135056329888,0,,,,
27.95955397568165,0,,,,
13.75467164161897,0,,,,
39.39381818168557,0,,,,
38.58972936836282,0,,,,
30.41828446088283,1,,,,
11.633214325567142,0,,,,
5.850910911854473,0,,,,
4.211928792856295,0,,,,
30.63480333214389,0,,,,
42.25176596,1,,,,
43.91652158904624,1,,,,
24.18110371717249,0,,,,
40.21356496533585,1,,,,
48.34400981705118,1,,,,
14.75850562,1,,,,
20.89801731903786,0,,,,
47.57394962983403,0,,,,
17.911548365864242,0,,,,
46.693814516089816,0,,,,
50.05224311272329,0,,,,
34.09053642872124,1,,,,
41.84451447520841,0,,,,
38.47727821105426,0,,,,
35.97671288077619,0,,,,
16.346553649061626,0,,,,
3.8547168953971855,0,,,,
18.15258662598253,1,,,,
34.34679926019533,0,,,,
6.126459911390069,0,,,,
1.5958991489121046,1,,,,
7.984618630146933,0,,,,
36.786796320539764,0,,,,
49.63968508,0,,,,
50.153234980741026,0,,,,
25.698957457009396,1,,,,
44.46761504961737,1,,,,
37.84132279,1,,,,
26.052011849230173,0,,,,
29.638026647754337,0,,,,
7.861357330843553,1,,,,
47.88307303,1,,,,
18.59648853658884,0,,,,
23.307462822858476,1,,,,
34.583011549894934,0,,,,
17.695123576327696,0,,,,
13.712958049446527,1,,,,
32.55246966351103,0,,,,
2.2492041140924726,0,,,,
37.03625560133394,0,,,,
26.701168493825488,0,,,,
31.28768652604672,0,,,,
32.59400796234426,0,,,,
27.352507824628184,0,,,,
30.126688872036798,0,,,,
35.18941004449373,0,,,,
38.65594235898371,0,,,,
37.37261956430603,0,,,,
44.48082288661308,0,,,,
10.472171658370138,0,,,,
21.057398474589878,1,,,,
48.38980330072285,0,,,,
20.829528719316485,0,,,,
7.243503845296133,0,,,,
27.272256318108976,0,,,,
6.474548627723108,0,,,,
11.14266193639326,0,,,,
50.91593782854783,0,,,,
28.06813192,0,,,,
15.202919452021451,0,,,,
50.73874773,0,,,,
49.32794592775716,1,,,,
23.036952054213177,0,,,,
14.02015543939542,0,,,,
42.9199819,0,,,,
36.78103584858929,1,,,,
35.347071750175516,0,,,,
45.655687066123626,0,,,,
35.47085669356623,0,,,,
15.189897152077457,0,,,,
35.693158093786614,0,,,,
16.290675564183196,0,,,,
38.961948982849755,1,,,,
31.98739272,0,,,,
4.870577599237529,0,,,,
26.641768121757103,1,,,,
18.165048459787048,0,,,,
17.428531636614714,0,,,,
31.112815118862862,0,,,,
17.116241223471246,1,,,,
39.84468741024364,0,,,,
4.539571800558722,0,,,,
34.019412619791275,0,,,,
41.45974018283706,0,,,,
34.6415845,0,,,,
25.86145975099979,0,,,,
48.51535068680906,0,,,,
15.99692448990318,0,,,,
1.958394376248889,1,,,,
22.599468573172043,0,,,,
2.6505967950163623,0,,,,
48.69683762632044,1,,,,
11.495902287402576,0,,,,
40.446351197443974,0,,,,
39.72860415871824,1,,,,
11.886444984146676,1,,,,
32.061326524008365,0,,,,
3.4039484243225107,0,,,,
25.178729285193373,0,,,,
1.7323563636243369,0,,,,
47.05719400904209,0,,,,
49.80430120997858,0,,,,
12.114138331929263,0,,,,
11.405301729818639,1,,,,
38.68600882810648,0,,,,
13.668969941466724,0,,,,
45.75382795809225,0,,,,
29.69645680614911,0,,,,
18.538881150515607,0,,,,
42.634687317471005,0,,,,
25.67033502066976,0,,,,
46.58164568542378,0,,,,
47.40071183646905,0,,,,
9.271007606420467,1,,,,
1.1161703065965136,0,,,,
50.19654700712011,0,,,,
46.30687680637397,1,,,,
3.772261785192071,0,,,,
42.651713197053496,0,,,,
23.89024662796033,1,,,,
13.948080251248761,0,,,,
44.937326183846494,0,,,,
10.833361619515363,0,,,,
48.36499997100335,0,,,,
11.281074384967054,0,,,,
31.684159386437177,1,,,,
12.154316726448743,0,,,,
28.283433248431738,0,,,,
35.19875649575707,0,,,,
10.511396541006878,0,,,,
27.04428913503396,0,,,,
24.45298721950595,1,,,,
4.551871070167062,1,,,,
41.91539088376515,0,,,,
17.784120032142084,0,,,,
29.729109877593977,1,,,,
26.73921174665672,0,,,,
26.663025228522113,1,,,,
6.361119710424372,0,,,,
22.17410046246664,0,,,,
23.61833796032851,0,,,,
37.68214201822242,1,,,,
43.00094159603493,0,,,,
28.24911391,0,,,,
5.339147703249524,1,,,,
12.842473529827313,1,,,,
9.246701342636554,1,,,,
7.230753159456237,1,,,,
19.29496493089038,0,,,,
12.469675107719102,0,,,,
11.915155590575615,0,,,,
3.7346587288133826,0,,,,
1.883502239771694,0,,,,
6.138412132,0,,,,
9.609873971181653,0,,,,
22.549186442410157,1,,,,
26.526013064942234,0,,,,
8.029595908668279,0,,,,
22.239167076209313,0,,,,
18.087442116296366,0,,,,
10.171182174897801,0,,,,
1.3420374074181776,1,,,,
24.350893326087085,1,,,,
35.282587463259965,0,,,,
12.313866707190352,1,,,,
7.590341494833968,0,,,,
45.35213722234809,1,,,,
14.751238624389888,0,,,,
12.180630989633238,1,,,,
43.85484698049579,0,,,,
41.85535495833806,0,,,,
23.41732352623168,0,,,,
25.461943071388724,0,,,,
11.887435241701098,0,,,,
4.9150835239778745,0,,,,
29.671591267783054,0,,,,
5.917246079510656,0,,,,
23.463727347832492,1,,,,
48.02485992565054,1,,,,
48.64171945852922,0,,,,
12.96661432736793,0,,,,
32.20567100228272,0,,,,
24.703813205392883,0,,,,
44.78425638,0,,,,
14.571543213802661,0,,,,
1.1851203416208425,0,,,,
9.128060296570755,1,,,,
18.476140058469902,0,,,,
16.78605648852443,1,,,,
40.56814596,0,,,,
35.02803330694189,1,,,,
15.977815980744863,0,,,,
23.887190858310667,0,,,,
5.777955197916761,1,,,,
45.90732224100504,0,,,,
47.77124122242671,0,,,,
49.990176769046904,0,,,,
44.42764153929188,0,,,,
9.698044384811276,0,,,,
3.3098241600814418,0,,,,
29.97983637,0,,,,
46.63025134415552,1,,,,
9.867568082987143,1,,,,
1.352145731207093,0,,,,
41.27480230161222,1,,,,
4.839784214,0,,,,
21.68530159550152,0,,,,
34.94436685943925,0,,,,
12.839879272809007,0,,,,
5.198128172336335,1,,,,
39.50106142279143,1,,,,
32.508754244352076,0,,,,
50.42452422434024,0,,,,
18.215401665997966,1,,,,
4.088119314509985,0,,,,
37.71750176676479,1,,,,
27.08667094266228,0,,,,
11.660196569456753,1,,,,
40.08644945023797,0,,,,
11.187774292497187,0,,,,
14.03308274164683,0,,,,
5.6264277183359575,1,,,,
20.97161395154272,0,,,,
21.946461196870946,1,,,,
26.728089517414922,0,,,,
36.44821335618887,0,,,,
46.30504643402129,1,,,,
7.886704944390432,0,,,,
3.717404917432853,0,,,,
1.9265616797166643,0,,,,
8.181068903440814,0,,,,
33.897474289081295,0,,,,
37.37385389982483,0,,,,
40.32528567640611,0,,,,
13.185410595217133,1,,,,
16.294740663075995,0,,,,
25.156732278274973,0,,,,
4.159154843011325,0,,,,
31.557076160562307,0,,,,
50.18675168378789,1,,,,
19.040315568900127,1,,,,
38.64237375,0,,,,
26.00169578,0,,,,
7.390592218019137,0,,,,
30.111872440129318,0,,,,
15.993713422203248,1,,,,
2.7201604226729117,0,,,,
32.74648650588719,0,,,,
43.94661746623638,1,,,,
18.23848834499371,0,,,,
20.514777360638526,0,,,,
45.55108414836057,0,,,,
41.680440668367794,0,,,,
36.747641177588854,0,,,,
13.439853187657397,0,,,,
46.51083274833223,0,,,,
8.720787877,0,,,,
32.33852597086109,0,,,,
2.440059027325935,0,,,,
33.18599031624729,0,,,,
14.857217593667992,1,,,,
23.48384886,0,,,,
18.263227602852655,0,,,,
9.637837812310496,0,,,,
32.09903950469371,0,,,,
45.09877775703037,0,,,,
48.95421211412017,0,,,,
10.617318157695752,0,,,,
36.86863870314867,0,,,,
34.21696833028411,0,,,,
18.168889478728627,0,,,,
1.9549599676862919,0,,,,
35.48956236564331,1,,,,
48.274743027975006,0,,,,
32.60600609578257,0,,,,
22.764636209381706,0,,,,
27.257694705581418,1,,,,
10.981440382995876,1,,,,
38.52720818768688,0,,,,
38.320991500492454,0,,,,
8.275865019371247,1,,,,
44.89891912498295,0,,,,
14.459486973665264,0,,,,
50.11280304683074,0,,,,
20.145150701862292,0,,,,
9.894202936724982,0,,,,
18.586005567282616,0,,,,
23.009016434859657,0,,,,
4.465388651914742,0,,,,
29.910919061164474,0,,,,
30.881621993445016,0,,,,
37.94652276747361,0,,,,
2.4584946145371647,0,,,,
28.061910721691508,0,,,,
3.6453716635332194,0,,,,
36.05721099833267,0,,,,
3.7863992850492236,0,,,,
46.58639241708163,0,,,,
36.104128344224826,1,,,,
26.369488254257856,0,,,,
23.075196164058745,1,,,,
7.5336315206631195,0,,,,
15.549969478233155,0,,,,
44.44795525104481,0,,,,
46.22264058,0,,,,
1.0373854185265532,0,,,,
30.706819573877564,0,,,,
36.96503045125568,0,,,,
31.937349122880313,1,,,,
5.083988243317699,0,,,,
11.886244939945112,1,,,,
13.517013369069302,1,,,,
42.58623156525449,0,,,,
24.159971815446024,0,,,,
25.34141059706184,0,,,,
47.744652327725426,0,,,,
32.85429444273578,0,,,,
45.93338507763319,0,,,,
23.825442767076648,0,,,,
8.471812925914712,0,,,,
47.496779703704284,0,,,,
23.935255783376913,0,,,,
10.081571093941093,0,,,,
16.11978701519611,0,,,,
3.540129484447112,0,,,,
24.415029572819257,0,,,,
43.65640859551183,0,,,,
47.679022800334465,0,,,,
47.630110375182184,1,,,,
7.261501281437337,1,,,,
20.102694125552848,1,,,,
2.4114379825353183,0,,,,
43.75826724857364,0,,,,
18.93778810106369,0,,,,
32.555851394611736,1,,,,
36.74492190386443,1,,,,
22.49223348715777,0,,,,
16.32211682751215,0,,,,
49.11064550579724,1,,,,
49.22441125119271,0,,,,
15.471818401501096,0,,,,
24.981254837222902,1,,,,
49.64220793300112,0,,,,
1.2434203827751613,1,,,,
21.63391241895746,0,,,,
6.022877484048421,1,,,,
26.45789827813013,0,,,,
2.2334977270243574,1,,,,
21.344921569531394,1,,,,
12.034953739266756,0,,,,
27.66541812293704,0,,,,
50.79968245503498,0,,,,
41.02680525633738,1,,,,
43.28210458122107,0,,,,
32.763249367954046,1,,,,
3.077992413612928,0,,,,
11.339883802207206,0,,,,
47.25322782235275,1,,,,
19.30565589643756,0,,,,
6.181836324039779,1,,,,
36.12026829,0,,,,
15.972886196712732,0,,,,
14.442845645208584,0,,,,
50.89887277791302,0,,,,
43.90694625133272,1,,,,
21.396890918392053,0,,,,
50.013060390824954,1,,,,
33.50566117096068,0,,,,
38.10112259398801,0,,,,
2.5756521541105792,1,,,,
7.080262967402855,0,,,,
32.65425632481192,0,,,,
45.951199132474194,0,,,,
32.18718630437978,0,,,,
7.701244715949589,0,,,,
6.788002312316232,0,,,,
43.20929479120408,1,,,,
7.965116935395716,1,,,,
27.01159802520127,0,,,,
2.8556659981151133,1,,,,
5.033488369558869,1,,,,
34.61741338214324,0,,,,
35.459070521375835,0,,,,
18.07347033042212,0,,,,
11.780488262152238,0,,,,
41.68551354,1,,,,
11.855161473494517,0,,,,
28.101353483318984,1,,,,
49.410442043145274,0,,,,
8.392621893,0,,,,
48.04381337473544,0,,,,
10.144652653433432,0,,,,
29.372160401161477,0,,,,
19.85038559793723,0,,,,
49.24643008,0,,,,
14.677101450096846,1,,,,
20.982900104287683,1,,,,
50.14300589277102,1,,,,
27.82351955942366,0,,,,
26.131505781062675,0,,,,
13.888924410199564,1,,,,
36.06817801552207,0,,,,
1.7186475888888821,1,,,,
3.4756314851146763,0,,,,
30.967929356790137,0,,,,
18.083728690922705,0,,,,
48.66581861004803,0,,,,
46.15953453613928,0,,,,
36.68531293383536,1,,,,
41.90727905639007,0,,,,
34.366592483384665,0,,,,
